"transcript","cluster","GO"
"TRINITY_DN8323_c0_g1_i1",1,"GO:0006915"
"TRINITY_DN8323_c0_g1_i1",1,"GO:0016655"
"TRINITY_DN8323_c0_g1_i1",1,"GO:0031966"
"TRINITY_DN8323_c0_g1_i1",1,"GO:0042373"
"TRINITY_DN8325_c0_g1_i1",1,NA
"TRINITY_DN83270_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN83270_c0_g1_i1",1,"GO:0006107"
"TRINITY_DN83270_c0_g1_i1",1,"GO:0006528"
"TRINITY_DN83270_c0_g1_i1",1,"GO:0006541"
"TRINITY_DN83270_c0_g1_i1",1,"GO:0050152"
"TRINITY_DN83270_c0_g1_i1",1,"GO:0106008"
"TRINITY_DN8329_c0_g1_i1",1,NA
"TRINITY_DN83327_c1_g1_i2",1,NA
"TRINITY_DN8332_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0006508"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0008021"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0008180"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0008237"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0019784"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0043066"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0048471"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0051091"
"TRINITY_DN8332_c0_g1_i1",1,"GO:0060118"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0005874"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0005929"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0007018"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0008569"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0030030"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0030286"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0045505"
"TRINITY_DN83335_c0_g1_i1",1,"GO:0051959"
"TRINITY_DN83355_c0_g1_i1",1,"GO:0007605"
"TRINITY_DN83355_c0_g1_i1",1,"GO:0032420"
"TRINITY_DN8336_c0_g1_i11",1,"GO:0008289"
"TRINITY_DN8336_c0_g1_i11",1,"GO:0009279"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0001975"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0003723"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005635"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005642"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005643"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0006111"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0006457"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0006607"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0006913"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0016925"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0019789"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0031267"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0031965"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0042405"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0043231"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0044614"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0044615"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0044877"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0051028"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0051168"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0051642"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0061665"
"TRINITY_DN83388_c0_g1_i1",1,"GO:0106068"
"TRINITY_DN83388_c0_g1_i1",1,"GO:1990723"
"TRINITY_DN83400_c0_g1_i2",1,"0"
"TRINITY_DN83457_c0_g1_i2",1,"0"
"TRINITY_DN8345_c0_g1_i4",1,NA
"TRINITY_DN83483_c0_g1_i3",1,NA
"TRINITY_DN83499_c0_g1_i1",1,"0"
"TRINITY_DN834_c0_g1_i1",1,"GO:0000502"
"TRINITY_DN834_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN834_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN834_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN834_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN834_c0_g1_i1",1,"GO:0005839"
"TRINITY_DN834_c0_g1_i1",1,"GO:0010498"
"TRINITY_DN834_c0_g1_i1",1,"GO:0019773"
"TRINITY_DN834_c0_g1_i1",1,"GO:0042802"
"TRINITY_DN834_c0_g1_i1",1,"GO:0043161"
"TRINITY_DN834_c0_g1_i1",1,"GO:0070062"
"TRINITY_DN834_c0_g1_i1",1,"GO:0098794"
"TRINITY_DN8353_c0_g1_i1",1,"GO:0000462"
"TRINITY_DN8353_c0_g1_i1",1,"GO:0005730"
"TRINITY_DN8353_c0_g1_i1",1,"GO:0030686"
"TRINITY_DN8353_c0_g1_i1",1,"GO:0030688"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0003774"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0005516"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0005524"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0016459"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0030016"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0032982"
"TRINITY_DN8357_c1_g1_i1",1,"GO:0051015"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0001664"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0002092"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005080"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005102"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005484"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005543"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005739"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005794"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005856"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0006468"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0006605"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0006886"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0007205"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0008021"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0008092"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0010629"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0014069"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0015844"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0015872"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0019904"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0021782"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0030425"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0030971"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0032588"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0032991"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0034315"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0034316"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0035255"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0035256"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0036294"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0042149"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0042734"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0042802"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0043005"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0043113"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0043197"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0045202"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0046875"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0048471"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0050796"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0051015"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0051020"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0060292"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0071933"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0097061"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0097062"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0098842"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0098843"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0098978"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0099149"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0099572"
"TRINITY_DN83628_c0_g1_i1",1,"GO:0140090"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0000785"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0005634"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0005737"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0008047"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0045815"
"TRINITY_DN8362_c0_g1_i6",1,"GO:0071168"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0000132"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0000139"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0001965"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0005092"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0005789"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0007399"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0016239"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0030154"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0032991"
"TRINITY_DN8365_c0_g1_i1",1,"GO:0034260"
"TRINITY_DN8365_c0_g1_i1",1,"GO:1905098"
"TRINITY_DN83660_c0_g1_i1",1,NA
"TRINITY_DN8369_c0_g1_i2",1,"GO:0001501"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0001649"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0001894"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0002062"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0005201"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0005581"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0005592"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0005615"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0007605"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0008201"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0030020"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0030199"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0046872"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0048705"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0051216"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0060021"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0060023"
"TRINITY_DN8369_c0_g1_i2",1,"GO:0062023"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0000932"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0002376"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0002577"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0003729"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0007612"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0007613"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0010494"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0034063"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0043022"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0043488"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0045727"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0045948"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0061157"
"TRINITY_DN8370_c0_g1_i1",1,"GO:0070925"
"TRINITY_DN8370_c0_g1_i1",1,"GO:1900271"
"TRINITY_DN8370_c0_g1_i1",1,"GO:1902667"
"TRINITY_DN8370_c0_g1_i1",1,"GO:1990247"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0005509"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0005783"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0005793"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0005794"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0015031"
"TRINITY_DN8370_c1_g1_i1",1,"GO:0016192"
"TRINITY_DN8371_c0_g1_i12",1,"GO:0004252"
"TRINITY_DN8371_c0_g1_i12",1,"GO:0005576"
"TRINITY_DN8371_c0_g1_i12",1,"GO:0006508"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0000354"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0000388"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0000398"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0001649"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0003723"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0003724"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0004386"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0005681"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0005682"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0016887"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0042802"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0046540"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0071005"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0071006"
"TRINITY_DN83750_c0_g1_i1",1,"GO:0071013"
"TRINITY_DN83751_c0_g2_i1",1,NA
"TRINITY_DN8379_c0_g1_i4",1,NA
"TRINITY_DN83806_c0_g1_i2",1,"GO:0004143"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0004857"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0005524"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0005886"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0006654"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0007205"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0007265"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0014069"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0016301"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0030027"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0035556"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0046339"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0046486"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0046580"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0046834"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0046872"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0050860"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0051966"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0090216"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0098685"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0098978"
"TRINITY_DN83806_c0_g1_i2",1,"GO:0099562"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0003779"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0005634"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0005819"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0005938"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0006887"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0007010"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0016709"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0030042"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0030496"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0042995"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0046872"
"TRINITY_DN8382_c0_g1_i3",1,"GO:0071949"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0000407"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005758"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005764"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005770"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005776"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005778"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0008270"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0016020"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0016236"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0016604"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0030500"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0031430"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0032872"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0043130"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0043231"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0043235"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0045668"
"TRINITY_DN83868_c0_g1_i2",1,"GO:0051019"
"TRINITY_DN8386_c0_g1_i3",1,NA
"TRINITY_DN8388_c0_g2_i1",1,"GO:0005879"
"TRINITY_DN838_c0_g1_i3",1,"GO:0004029"
"TRINITY_DN838_c0_g1_i3",1,"GO:0004043"
"TRINITY_DN838_c0_g1_i3",1,"GO:0005634"
"TRINITY_DN838_c0_g1_i3",1,"GO:0005739"
"TRINITY_DN838_c0_g1_i3",1,"GO:0005759"
"TRINITY_DN838_c0_g1_i3",1,"GO:0005829"
"TRINITY_DN838_c0_g1_i3",1,"GO:0006081"
"TRINITY_DN838_c0_g1_i3",1,"GO:0007605"
"TRINITY_DN838_c0_g1_i3",1,"GO:0008802"
"TRINITY_DN838_c0_g1_i3",1,"GO:0019285"
"TRINITY_DN838_c0_g1_i3",1,"GO:0042426"
"TRINITY_DN838_c0_g1_i3",1,"GO:0042802"
"TRINITY_DN838_c0_g1_i3",1,"GO:0043878"
"TRINITY_DN838_c0_g1_i3",1,"GO:0070062"
"TRINITY_DN83906_c0_g1_i6",1,"GO:0003714"
"TRINITY_DN83906_c0_g1_i6",1,"GO:0005730"
"TRINITY_DN83906_c0_g1_i6",1,"GO:0043565"
"TRINITY_DN83906_c0_g1_i6",1,"GO:0048511"
"TRINITY_DN8391_c0_g2_i1",1,"GO:0046961"
"TRINITY_DN84013_c0_g1_i1",1,NA
"TRINITY_DN84018_c0_g1_i1",1,NA
"TRINITY_DN8401_c0_g1_i8",1,"GO:0000151"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0001726"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0002090"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0005654"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0005737"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0005829"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0005938"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0007160"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0008360"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0030036"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0042802"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0042803"
"TRINITY_DN8401_c0_g1_i8",1,"GO:0098794"
"TRINITY_DN8404_c0_g1_i2",1,"GO:0008152"
"TRINITY_DN8404_c0_g1_i2",1,"GO:0008757"
"TRINITY_DN84072_c0_g1_i1",1,NA
"TRINITY_DN84075_c0_g1_i2",1,NA
"TRINITY_DN8407_c0_g1_i3",1,"GO:0005524"
"TRINITY_DN8407_c0_g1_i3",1,"GO:0005634"
"TRINITY_DN8407_c0_g1_i3",1,"GO:0005737"
"TRINITY_DN8410_c0_g1_i1",1,NA
"TRINITY_DN8410_c1_g1_i4",1,"GO:0000086"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0000278"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0004864"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0005737"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0019212"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0019888"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0051301"
"TRINITY_DN8410_c1_g1_i4",1,"GO:0051721"
"TRINITY_DN84139_c0_g1_i1",1,NA
"TRINITY_DN8414_c0_g1_i1",1,"GO:0005787"
"TRINITY_DN8414_c0_g1_i1",1,"GO:0006465"
"TRINITY_DN8414_c0_g1_i1",1,"GO:0045047"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0005525"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0005785"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0005881"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0031625"
"TRINITY_DN84152_c0_g1_i1",1,"GO:0045047"
"TRINITY_DN84166_c0_g1_i1",1,NA
"TRINITY_DN8416_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN8416_c0_g1_i1",1,"GO:0015038"
"TRINITY_DN8416_c0_g1_i1",1,"GO:0034599"
"TRINITY_DN8416_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN8416_c0_g1_i1",1,"GO:0051537"
"TRINITY_DN84171_c0_g1_i2",1,NA
"TRINITY_DN8421_c0_g2_i2",1,NA
"TRINITY_DN84251_c0_g1_i1",1,"GO:0005739"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0005741"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0005783"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0005789"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0008270"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0051020"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0051865"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0061630"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0070585"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0090140"
"TRINITY_DN84251_c0_g1_i1",1,"GO:0090141"
"TRINITY_DN84267_c0_g1_i2",1,NA
"TRINITY_DN84286_c0_g1_i1",1,NA
"TRINITY_DN84304_c0_g1_i1",1,"GO:0000151"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0003730"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0004842"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0006325"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0006511"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0016567"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0017075"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0031624"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0031625"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0032991"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0033503"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0042803"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0043434"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0045944"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN84304_c0_g1_i1",1,"GO:0061630"
"TRINITY_DN84304_c0_g1_i1",1,"GO:1901800"
"TRINITY_DN84304_c0_g1_i1",1,"GO:1902916"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0005737"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0005856"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0008092"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0016528"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0030018"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0030506"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0042383"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0043034"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0045214"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0051015"
"TRINITY_DN84385_c1_g1_i1",1,"GO:0055001"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0000122"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0001843"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0001947"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0003281"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0005929"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0007224"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0007286"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0007368"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0008013"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0019901"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0021513"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0021775"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0021776"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0035904"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0043588"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0045879"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0060831"
"TRINITY_DN8440_c0_g1_i1",1,"GO:0060976"
"TRINITY_DN8440_c0_g1_i1",1,"GO:1901621"
"TRINITY_DN8440_c0_g1_i1",1,"GO:1990788"
"TRINITY_DN8440_c0_g1_i1",1,"GO:2000059"
"TRINITY_DN8440_c0_g1_i1",1,"GO:2001040"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0005783"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0005793"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0005886"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0005902"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0005929"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0009986"
"TRINITY_DN84418_c0_g1_i3",1,"GO:0015485"
